Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
26/07/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,16.2,NA,NA
29/07/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.2,20.3,NA,NA
8/2/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5,10,NA,NA
8/5/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,11.3,NA,NA
8/9/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.8,10.8,NA,NA
8/12/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.8,11.6,NA,NA
16/08/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,12.2,NA,NA
19/08/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,13.3,NA,NA
23/08/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.7,14.5,NA,NA
26/08/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,12.3,NA,NA
30/08/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,14.8,NA,NA
9/2/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.2,18.8,NA,NA
9/6/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.8,13.8,NA,NA
9/9/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,12,NA,NA
13/09/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.4,13,NA,NA
16/09/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,15.3,NA,NA
20/09/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,16.2,NA,NA
23/09/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,16,NA,NA
27/09/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.5,20.3,NA,NA
30/09/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,20,NA,NA
10/4/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8,15.8,NA,NA
10/7/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8,21,NA,NA
10/11/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,21.8,NA,NA
14/10/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7,23,NA,NA
18/10/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.3,22.8,NA,NA
21/10/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.8,23.5,NA,NA
25/10/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.3,16.3,NA,NA
28/10/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,18,NA,NA
11/4/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,18.3,NA,NA
11/8/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.7,7.2,NA,NA
11/11/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7,23.2,NA,NA
15/11/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,3.7,9.5,NA,NA
18/11/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,4.5,13.6,NA,NA
22/11/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,4.5,10.5,NA,NA
25/11/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,4.6,9.2,NA,NA
29/11/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5,16.3,NA,NA
12/2/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,4,13,NA,NA
12/6/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.5,9.5,NA,NA
12/9/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.2,16.5,NA,NA
13/12/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.8,23.7,NA,NA
16/12/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.6,16,NA,NA
20/12/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,8.8,23.2,NA,NA
23/12/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,5.8,17.8,NA,NA
27/12/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,7.5,19.9,NA,NA
30/12/2006,Maharashtra,Kolhapur,Mahadwar Road,Residential and others,6.7,19.3,NA,NA
1/3/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9,31.2,NA,NA
1/6/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.2,51.6,NA,NA
1/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15,56.5,NA,NA
13/01/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.8,53.5,NA,NA
17/01/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.2,58,NA,NA
20/01/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.6,54.6,NA,NA
24/01/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.5,53.2,NA,NA
27/01/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.8,54,NA,NA
31/01/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.5,66.8,NA,NA
2/3/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17,65.3,NA,NA
2/7/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.5,58,NA,NA
2/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.5,50.3,NA,NA
14/02/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.8,60,NA,NA
17/02/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.7,51.8,NA,NA
21/02/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15,56.3,NA,NA
24/02/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.8,55.8,NA,NA
28/02/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.5,55.7,NA,NA
3/3/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.5,56.2,NA,NA
3/7/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.5,56.8,NA,NA
3/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.3,57.8,NA,NA
14/03/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13,58.2,NA,NA
17/03/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.5,57.5,NA,NA
21/03/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,16.3,59.8,NA,NA
24/03/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.7,57.2,NA,NA
28/03/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15,57.3,NA,NA
31/03/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.3,58,NA,NA
4/4/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17,56.2,NA,NA
4/7/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.3,54.5,NA,NA
4/11/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15,59,NA,NA
14/04/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.4,59.6,NA,NA
18/04/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13,49.5,NA,NA
21/04/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13,45.8,NA,NA
25/04/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18.3,52.3,NA,NA
28/04/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.4,49.2,NA,NA
5/2/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,15.3,45.8,NA,NA
5/5/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18.8,58.5,NA,NA
5/9/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.5,49.3,NA,NA
5/12/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,18,49,NA,NA
16/05/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.5,41.8,NA,NA
19/05/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.3,37.8,NA,NA
23/05/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.8,39.2,NA,NA
26/05/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.6,36.4,NA,NA
29/05/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,22,29.5,125,418
30/05/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.4,37.2,NA,NA
6/2/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.5,37.5,NA,NA
6/6/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.8,36.5,NA,NA
6/9/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10,33.7,NA,NA
13/06/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.5,39.2,NA,NA
16/06/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.2,40.5,NA,NA
20/06/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.8,41.5,NA,NA
23/06/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.7,43.3,NA,NA
27/06/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.5,36.2,NA,NA
30/06/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.5,34.5,NA,NA
7/4/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.5,37.8,NA,NA
7/7/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.7,42.5,NA,NA
7/11/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.8,36.2,NA,NA
14/07/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.4,33,NA,NA
18/07/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.7,33.2,NA,NA
21/07/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8,28.8,NA,NA
25/07/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8,32,NA,NA
28/07/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.3,35.8,NA,NA
8/1/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,6,23.8,NA,NA
8/4/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,6.8,25.7,NA,NA
8/8/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7,27.8,NA,NA
8/11/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,6.5,23.5,NA,NA
15/08/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.3,32.3,NA,NA
18/08/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.3,36.3,NA,NA
22/08/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.2,25.3,NA,NA
25/08/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.5,31.3,NA,NA
29/08/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.7,22,NA,NA
9/1/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.2,24.7,NA,NA
9/5/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.3,31.8,NA,NA
9/8/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10,29.5,NA,NA
9/12/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8,31.8,NA,NA
15/09/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.3,28,NA,NA
19/09/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9,34.8,NA,NA
22/09/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.2,35.3,NA,NA
26/09/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11,40.8,NA,NA
29/09/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.8,40.5,NA,NA
10/3/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.5,41.8,NA,NA
10/6/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.7,40.8,NA,NA
10/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9,37.2,NA,NA
13/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.7,36.8,NA,NA
17/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10,43.8,NA,NA
20/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.8,40.8,NA,NA
24/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.3,41.5,NA,NA
27/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.2,40.7,NA,NA
31/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10,41.5,NA,NA
11/3/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.2,41.2,NA,NA
11/7/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.2,38,NA,NA
11/10/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.7,38.5,NA,NA
14/11/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.2,42.2,NA,NA
17/11/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.5,41.7,NA,NA
21/11/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.8,41.2,NA,NA
24/11/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,5.5,26.8,NA,NA
28/11/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9,37.2,NA,NA
12/1/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.8,38.6,NA,NA
12/5/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.2,37.3,NA,NA
12/8/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.2,37,NA,NA
12/12/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.5,33.7,NA,NA
15/12/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.5,37.5,NA,NA
19/12/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.7,33.5,NA,NA
22/12/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.7,33.5,NA,NA
26/12/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.7,33.5,NA,NA
29/12/2006,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.2,34.5,NA,NA
1/2/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.8,5.6,NA,NA
1/5/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.5,8.8,NA,NA
1/9/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,8.9,NA,NA
1/12/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,11.3,NA,NA
16/01/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.5,5.4,NA,NA
19/01/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.4,10.3,NA,NA
23/01/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,8,NA,NA
26/01/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.4,8.9,NA,NA
30/01/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,12,NA,NA
2/2/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,13.3,NA,NA
2/6/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,7,11.4,NA,NA
2/9/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.4,11.3,NA,NA
13/02/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,13.5,NA,NA
16/02/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,13.2,NA,NA
20/02/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,13,NA,NA
23/02/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,13.5,NA,NA
27/02/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,11.5,NA,NA
3/2/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.3,11.2,NA,NA
3/6/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,10.8,NA,NA
3/9/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,11.8,NA,NA
13/03/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.2,12.5,NA,NA
16/03/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.5,12,NA,NA
20/03/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,14,NA,NA
23/03/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,12.8,NA,NA
27/03/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.3,13.3,NA,NA
30/03/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,13.2,NA,NA
4/3/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.5,10.8,NA,NA
4/6/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.3,11.6,NA,NA
4/10/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.6,13.4,NA,NA
13/04/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.5,15,NA,NA
17/04/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,14,NA,NA
20/04/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,15,NA,NA
24/04/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.7,14.7,NA,NA
27/04/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,16.3,NA,NA
5/1/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.8,11.8,NA,NA
5/4/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.8,13.3,NA,NA
5/8/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,12.8,NA,NA
5/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.4,12.4,NA,NA
15/05/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.8,12.3,NA,NA
18/05/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,13.3,NA,NA
22/05/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,10.7,NA,NA
25/05/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,11.3,NA,NA
29/05/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.8,9.2,NA,NA
6/1/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,9.2,NA,NA
6/5/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,9.3,NA,NA
6/8/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,9.5,NA,NA
6/12/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.7,10,NA,NA
15/06/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,11.2,NA,NA
19/06/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.8,10.8,NA,NA
22/06/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.7,11.5,NA,NA
26/06/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.8,9.4,NA,NA
29/06/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.8,9.7,NA,NA
7/3/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.3,9,NA,NA
7/6/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4,9,NA,NA
7/10/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,9,NA,NA
13/07/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.7,8.6,NA,NA
17/07/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,9.7,NA,NA
20/07/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,9.7,NA,NA
24/07/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,9.2,NA,NA
27/07/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,9.2,NA,NA
31/07/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,9.5,NA,NA
8/3/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4,9.2,NA,NA
8/7/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.5,9,NA,NA
8/10/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.3,9,NA,NA
14/08/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.5,9,NA,NA
17/08/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.8,9,NA,NA
21/08/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,9.5,NA,NA
24/08/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,9.2,NA,NA
28/08/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.3,9.2,NA,NA
31/08/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.5,9.8,NA,NA
9/4/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,11.5,NA,NA
9/7/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,11.2,NA,NA
9/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,9.1,NA,NA
14/09/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,11.3,NA,NA
18/09/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,9.6,NA,NA
21/09/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,8.3,NA,NA
25/09/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,8.1,NA,NA
28/09/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,8.3,NA,NA
10/2/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.3,12,NA,NA
10/5/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,10.4,NA,NA
10/12/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,10.1,NA,NA
16/10/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,9.6,NA,NA
19/10/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,9.1,NA,NA
23/10/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.8,9.1,NA,NA
26/10/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,9.9,NA,NA
30/10/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,9.4,NA,NA
11/2/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.7,NA,NA,NA
11/6/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,9.7,NA,NA
11/9/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,9.3,NA,NA
13/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.2,7.7,NA,NA
16/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.4,8.6,NA,NA
20/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.5,7.9,NA,NA
23/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.2,6.7,NA,NA
27/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,10.2,NA,NA
30/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.8,8.8,NA,NA
12/4/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.3,7.2,NA,NA
12/7/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.7,9,NA,NA
12/11/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,8.8,NA,NA
14/12/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,8.2,NA,NA
18/12/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,8.4,NA,NA
21/12/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,8.8,NA,NA
25/12/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,7.1,NA,NA
28/12/2006,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,8.5,NA,NA
10/3/2006,Maharashtra,Lote,MIDC WTP,Industrial Areas,10.7,7.8,47,79
10/4/2006,Maharashtra,Lote,MIDC WTP,Industrial Areas,29.3,NA,35,74
10/10/2006,Maharashtra,Lote,MIDC WTP,Industrial Areas,129.3,8.3,98,133
10/11/2006,Maharashtra,Lote,MIDC WTP,Industrial Areas,76.5,5.8,85,113
