Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
31/1/2008,Maharashtra,Pune,Swargate,Residential and others,16.8,39.5,102,171
3/3/2008,Maharashtra,Pune,Swargate,Residential and others,24,27.2,185,413
3/6/2008,Maharashtra,Pune,Swargate,Residential and others,23.3,25.5,182,331
3/10/2008,Maharashtra,Pune,Swargate,Residential and others,20.7,27.8,198,471
13/3/2008,Maharashtra,Pune,Swargate,Residential and others,24.5,28.8,105,224
17/3/2008,Maharashtra,Pune,Swargate,Residential and others,14.5,18.7,173,402
20/3/2008,Maharashtra,Pune,Swargate,Residential and others,18.5,20,167,354
24/3/2008,Maharashtra,Pune,Swargate,Residential and others,17,24.5,102,210
27/3/2008,Maharashtra,Pune,Swargate,Residential and others,15.4,17.5,114,275
31/3/2008,Maharashtra,Pune,Swargate,Residential and others,19.3,26.8,148,261
4/3/2008,Maharashtra,Pune,Swargate,Residential and others,15.2,20,109,231
4/7/2008,Maharashtra,Pune,Swargate,Residential and others,12.2,23.2,220,351
4/10/2008,Maharashtra,Pune,Swargate,Residential and others,25.3,35.7,110,354
14/4/2008,Maharashtra,Pune,Swargate,Residential and others,35.7,29.2,103,280
17/4/2008,Maharashtra,Pune,Swargate,Residential and others,27.5,26.8,143,381
21/4/2008,Maharashtra,Pune,Swargate,Residential and others,21.3,24,252,537
27/4/2008,Maharashtra,Pune,Swargate,Residential and others,24.3,32,83,283
28/4/2008,Maharashtra,Pune,Swargate,Residential and others,21.8,33.7,75,375
5/2/2008,Maharashtra,Pune,Swargate,Residential and others,20.5,33.8,75,262
5/5/2008,Maharashtra,Pune,Swargate,Residential and others,21.2,35.8,79,278
5/8/2008,Maharashtra,Pune,Swargate,Residential and others,24.7,37.7,62,205
5/12/2008,Maharashtra,Pune,Swargate,Residential and others,18,26,49,218
15/5/2008,Maharashtra,Pune,Swargate,Residential and others,43.8,39.7,72,253
19/5/2008,Maharashtra,Pune,Swargate,Residential and others,15.2,30.2,33,154
22/5/2008,Maharashtra,Pune,Swargate,Residential and others,20,28.5,57,348
26/5/2008,Maharashtra,Pune,Swargate,Residential and others,19.8,27.5,58,186
29/5/2008,Maharashtra,Pune,Swargate,Residential and others,23.8,32.8,38,220
6/2/2008,Maharashtra,Pune,Swargate,Residential and others,20.7,34.3,33,124
6/5/2008,Maharashtra,Pune,Swargate,Residential and others,15.2,35.2,33,52
6/9/2008,Maharashtra,Pune,Swargate,Residential and others,15.3,29,19,45
6/12/2008,Maharashtra,Pune,Swargate,Residential and others,18.8,35.3,58,90
16/6/2008,Maharashtra,Pune,Swargate,Residential and others,19.2,26.2,43,119
19/6/2008,Maharashtra,Pune,Swargate,Residential and others,22.5,33.8,46,126
23/6/2008,Maharashtra,Pune,Swargate,Residential and others,21,26.3,101,197
26/6/2008,Maharashtra,Pune,Swargate,Residential and others,24,28.5,23,67
30/6/2008,Maharashtra,Pune,Swargate,Residential and others,20.3,30.5,30,247
7/3/2008,Maharashtra,Pune,Swargate,Residential and others,17.8,36.5,58,128
7/7/2008,Maharashtra,Pune,Swargate,Residential and others,18,30.2,16,66
7/10/2008,Maharashtra,Pune,Swargate,Residential and others,19.8,31.2,23,52
14/7/2008,Maharashtra,Pune,Swargate,Residential and others,19.3,33.2,28,104
17/7/2008,Maharashtra,Pune,Swargate,Residential and others,18,33.5,55,182
21/7/2008,Maharashtra,Pune,Swargate,Residential and others,23,33.4,38,110
24/7/2008,Maharashtra,Pune,Swargate,Residential and others,18.2,30.6,41,114
28/7/2008,Maharashtra,Pune,Swargate,Residential and others,17.4,34.4,164,422
31/7/2008,Maharashtra,Pune,Swargate,Residential and others,19.7,29.3,24,89
8/4/2008,Maharashtra,Pune,Swargate,Residential and others,24.5,34.5,27,62
8/7/2008,Maharashtra,Pune,Swargate,Residential and others,21.3,39.5,128,164
8/11/2008,Maharashtra,Pune,Swargate,Residential and others,22,41,36,164
14/8/2008,Maharashtra,Pune,Swargate,Residential and others,23.4,40.8,30,94
18/8/2008,Maharashtra,Pune,Swargate,Residential and others,19,40.7,42,223
21/8/2008,Maharashtra,Pune,Swargate,Residential and others,36.3,46,23,46
25/8/2008,Maharashtra,Pune,Swargate,Residential and others,27.3,42.5,30,134
28/8/2008,Maharashtra,Pune,Swargate,Residential and others,28,56,41,111
9/1/2008,Maharashtra,Pune,Swargate,Residential and others,26.3,39.8,40,108
9/4/2008,Maharashtra,Pune,Swargate,Residential and others,16.8,35.3,45,97
9/8/2008,Maharashtra,Pune,Swargate,Residential and others,27.3,37.3,42,88
9/11/2008,Maharashtra,Pune,Swargate,Residential and others,23.3,36.3,26,72
15/9/2008,Maharashtra,Pune,Swargate,Residential and others,22.3,32,16,38
18/9/2008,Maharashtra,Pune,Swargate,Residential and others,20,32.8,58,162
22/9/2008,Maharashtra,Pune,Swargate,Residential and others,26.2,34.2,50,100
25/9/2008,Maharashtra,Pune,Swargate,Residential and others,23.7,36,33,101
29/9/2008,Maharashtra,Pune,Swargate,Residential and others,24,40.8,42,117
10/2/2008,Maharashtra,Pune,Swargate,Residential and others,20.8,32.3,89,348
10/6/2008,Maharashtra,Pune,Swargate,Residential and others,24.8,42.3,95,364
10/9/2008,Maharashtra,Pune,Swargate,Residential and others,23,42.8,117,364
13/10/2008,Maharashtra,Pune,Swargate,Residential and others,23.3,39.8,112,363
16/10/2008,Maharashtra,Pune,Swargate,Residential and others,23.2,34.5,144,471
20/10/2008,Maharashtra,Pune,Swargate,Residential and others,27.3,42.2,129,326
23/10/2008,Maharashtra,Pune,Swargate,Residential and others,28.5,47.8,136,409
27/10/2008,Maharashtra,Pune,Swargate,Residential and others,23.2,41.3,101,243
30/10/2008,Maharashtra,Pune,Swargate,Residential and others,20.8,40.8,131,334
11/3/2008,Maharashtra,Pune,Swargate,Residential and others,23.8,35.8,124,319
11/6/2008,Maharashtra,Pune,Swargate,Residential and others,22.2,43.2,142,393
11/10/2008,Maharashtra,Pune,Swargate,Residential and others,21.5,37.3,150,354
13/11/2008,Maharashtra,Pune,Swargate,Residential and others,18.5,39.2,119,282
17/11/2008,Maharashtra,Pune,Swargate,Residential and others,27.2,52.7,112,303
20/11/2008,Maharashtra,Pune,Swargate,Residential and others,34.3,68.5,58,177
24/11/2008,Maharashtra,Pune,Swargate,Residential and others,20.5,44.3,178,572
27/11/2008,Maharashtra,Pune,Swargate,Residential and others,30.8,47.7,230,628
12/1/2008,Maharashtra,Pune,Swargate,Residential and others,30.2,47.7,86,305
12/4/2008,Maharashtra,Pune,Swargate,Residential and others,28,69.7,171,506
12/8/2008,Maharashtra,Pune,Swargate,Residential and others,29.5,45,71,226
12/11/2008,Maharashtra,Pune,Swargate,Residential and others,23.3,61,180,462
15/12/2008,Maharashtra,Pune,Swargate,Residential and others,30.3,69,149,432
18/12/2008,Maharashtra,Pune,Swargate,Residential and others,23,66.2,202,560
22/12/2008,Maharashtra,Pune,Swargate,Residential and others,29,47.2,169,467
24/12/2008,Maharashtra,Pune,Swargate,Residential and others,24,47.5,122,361
25/12/2008,Maharashtra,Pune,Swargate,Residential and others,23,54.2,161,488
26/12/2008,Maharashtra,Pune,Swargate,Residential and others,14.7,54,112,275
29/12/2008,Maharashtra,Pune,Swargate,Residential and others,22.7,69.5,151,381
30/12/2008,Maharashtra,Pune,Swargate,Residential and others,14.2,68.8,160,418
31/12/2008,Maharashtra,Pune,Swargate,Residential and others,13.8,50.5,179,468
1/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.7,40.3,81,294
1/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19,38.8,98,325
1/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.3,35.8,77,259
14/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.3,36.2,171,369
15/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.3,38.3,163,358
21/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18,32,77,219
22/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.3,38.7,81,240
28/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.5,38.8,56,209
29/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.5,37.8,69,218
2/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.8,23.8,100,269
2/5/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,26.8,79,265
2/11/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.8,39.5,112,288
2/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.7,39.2,112,318
18/2/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,21.8,42.8,109,321
19/2/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.5,41,102,306
25/2/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.8,40.7,104,291
26/2/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.5,43.8,108,310
3/3/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.8,33.2,75,290
3/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15,34.7,89,278
3/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.5,40,103,282
3/11/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18,34.8,134,350
17/3/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.2,38,108,294
18/3/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15,30.8,79,252
24/3/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.2,28.2,68,256
25/3/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.8,29.8,61,230
31/3/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,13.7,29.7,74,253
4/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,34.7,100,269
4/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,31.8,76,253
4/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.2,30.3,88,263
14/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.2,32.8,93,272
15/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.2,29.8,79,293
21/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.7,41.5,124,328
22/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.5,31.8,108,276
28/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,33.3,76,243
29/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16,42.7,106,280
5/5/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.3,31,77,237
5/6/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,32.5,103,277
5/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,20.2,36.5,84,251
13/5/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.3,31.3,86,253
19/5/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.5,30.5,84,251
20/5/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,20.5,38.7,105,295
26/5/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,20.8,38.7,90,277
27/5/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.5,31.8,59,213
6/2/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.5,29.7,61,229
6/3/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,33.2,71,219
6/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.2,33.7,68,212
6/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,33.7,71,225
16/6/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.5,34.2,75,244
17/6/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.7,29.7,58,202
23/6/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,31.2,75,236
24/6/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.2,35.7,67,222
30/6/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.2,32.2,69,224
7/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,37.7,66,215
7/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,37,82,260
7/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,31.8,56,226
14/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.2,35.2,66,236
15/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.2,34,82,253
21/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15,30.7,63,217
22/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,12.2,26,62,218
28/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,11,23.2,55,215
29/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.3,24.5,74,239
8/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.2,28.2,59,236
8/5/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.3,30,64,211
8/11/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,35,50,201
8/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.8,32,69,220
18/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.7,32.8,64,226
19/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.5,30.2,60,227
25/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.7,30.2,59,216
26/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.2,31.3,73,233
9/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.8,29.2,58,197
9/2/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,31.7,60,213
9/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.5,31.2,62,210
9/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.5,28.7,46,163
15/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19,36.2,63,207
16/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,29.2,61,209
22/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,13,26.5,55,193
23/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.2,39.8,67,211
29/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.8,30.8,79,229
30/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,13.7,28.5,60,207
10/6/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,31.8,55,210
10/7/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.3,34,62,212
13/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.7,31.7,72,224
14/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.3,34.8,76,225
20/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.3,36,52,182
21/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.3,36.5,57,188
27/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,21.3,41.5,81,207
28/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,23.7,50,97,249
11/3/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,30.3,76,246
11/4/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.5,35.7,73,242
11/10/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.5,29.7,94,233
11/11/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.8,33.2,69,221
17/11/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.3,36.3,64,221
18/11/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19,33.2,76,229
24/11/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.7,29.8,67,243
25/11/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.7,38,66,230
12/1/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.8,38.2,52,216
12/2/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.5,38.5,62,214
12/8/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,41.3,71,238
12/9/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.5,39.5,59,270
15/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,41.7,66,255
16/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,16,40.5,71,258
22/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.5,44.3,74,230
23/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.3,41.3,79,234
29/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.3,34.3,83,241
30/12/2008,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.5,42.7,70,248
1/4/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,21.5,38,85,257
1/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.7,36.8,79,260
1/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.5,36.8,70,236
1/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.7,35.7,84,237
18/1/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.2,33.8,177,365
19/1/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,22,37.3,154,344
25/1/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.5,38.5,167,344
26/1/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.3,44.2,180,366
2/1/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.2,34.7,109,325
2/2/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.5,32.8,113,306
2/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.7,31.2,104,285
2/9/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,21.5,45.3,107,293
15/2/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,23.5,44,104,290
16/2/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.8,38.5,100,264
22/2/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,21.2,40.2,109,293
23/2/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,23,42,104,294
29/2/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,21.8,50,115,298
3/1/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.2,42,82,262
3/7/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.8,34.5,122,324
3/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.8,41.8,124,321
14/3/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.3,39.2,95,280
15/3/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.5,38.2,117,307
21/3/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20,33,83,273
22/3/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16,29.5,91,274
28/3/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.5,32.5,83,282
29/3/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.2,29.2,76,247
4/4/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.3,28.5,75,244
4/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.2,36.7,67,251
4/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.2,32.5,88,259
4/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.3,31.2,95,260
18/4/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.3,45,94,278
19/4/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.3,40.3,117,302
25/4/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.3,35.3,87,259
26/4/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.5,44.5,106,311
5/2/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.8,32,94,238
5/3/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.7,32,65,218
5/9/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,21.3,40.3,89,270
5/10/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.7,34.5,74,250
16/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16,30,84,246
17/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.2,37.5,79,258
23/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18,35.2,78,231
24/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.7,31.2,67,211
30/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.8,39.3,72,267
31/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.2,35,56,220
6/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.5,30.8,48,175
6/7/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.5,35,68,225
13/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.3,31.3,81,259
14/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,13.7,30.3,76,241
20/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.7,39,98,249
21/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.3,38.5,79,246
27/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.2,35,56,194
28/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.8,43.8,85,248
7/4/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.8,35.5,69,218
7/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20,30.3,72,216
7/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19,41.3,93,250
7/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,23.3,38.2,79,249
18/7/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.3,29.8,57,218
19/7/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,21.3,42.5,54,203
25/7/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,11,26,64,237
26/7/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,11,27.3,58,232
8/1/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.5,37.8,69,213
8/2/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.2,30.2,73,225
8/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,13.7,28.5,54,194
8/9/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.7,40,53,213
15/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16,31.7,58,220
16/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.2,33.3,52,188
22/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.2,33.8,65,203
23/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.2,35.7,82,235
29/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,12.3,33,62,199
30/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.2,39.2,57,201
9/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,12.5,29.8,57,202
9/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,13,29,40,172
9/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,12.8,29.5,56,192
13/9/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.5,37.3,59,226
19/9/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,12,22.2,43,188
20/9/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.3,41,48,217
26/9/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.3,38.8,62,211
27/9/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.7,26.7,43,192
10/3/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.8,29,67,214
10/4/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,21.3,33,57,206
10/10/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.5,33.7,61,195
10/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.8,38.8,63,188
17/10/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17,45,76,222
18/10/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.8,32.8,45,185
24/10/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.5,36.2,53,185
25/10/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.2,45.3,66,215
31/10/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,24.2,50.3,72,220
11/1/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.7,37.5,80,243
11/7/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.2,39.5,77,256
11/8/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.7,32,75,244
14/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.2,35.7,68,246
15/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18,38.8,89,255
21/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.2,37.7,57,231
22/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.7,37.5,75,242
28/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.5,37.3,92,282
29/11/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.5,31.8,57,246
12/5/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.3,35.7,72,237
12/6/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,21.3,41.3,77,233
12/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.5,37.5,65,230
13/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.8,36,61,225
19/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20,31.8,54,235
20/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.3,38.5,53,228
26/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.8,39.7,71,251
27/12/2008,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.2,40.5,73,251
1/2/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,32,46.5,92,126
1/5/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,NA,NA,NA,NA
1/6/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,29.8,49.3,93,123
1/9/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,24.5,45,103,136
13/1/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,NA,NA,NA,NA
16/1/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,31,47.5,110,142
20/1/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,28.8,44.3,68,98
30/1/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,NA,NA,NA,NA
2/3/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,NA,NA,NA,97
2/5/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,35.8,53.5,59,79
2/6/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,NA,NA,NA,142
2/10/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,29.3,60.8,88,126
13/2/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,37.3,60,85,119
17/2/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,38.3,60,110,139
20/2/2008,Maharashtra,Tarapur,MIDC Office Compound,Industrial Areas,35.8,66.8,93,123
