Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
19-10-07,Maharashtra,Pune,Nalstop,Residential and others,19.3,47.2,115,160
23-10-07,Maharashtra,Pune,Nalstop,Residential and others,19.3,45.8,126,193
26-10-07,Maharashtra,Pune,Nalstop,Residential and others,17.3,43.8,71,118
30-10-07,Maharashtra,Pune,Nalstop,Residential and others,19.5,47.2,73,124
11/2/2007,Maharashtra,Pune,Nalstop,Residential and others,22,45.3,83,137
11/6/2007,Maharashtra,Pune,Nalstop,Residential and others,21.2,46.8,113,178
11/9/2007,Maharashtra,Pune,Nalstop,Residential and others,18.2,44.7,249,363
13-11-07,Maharashtra,Pune,Nalstop,Residential and others,27.7,49.3,146,235
16-11-07,Maharashtra,Pune,Nalstop,Residential and others,18,49.3,256,364
20-11-07,Maharashtra,Pune,Nalstop,Residential and others,15.2,46.2,83,137
23-11-07,Maharashtra,Pune,Nalstop,Residential and others,23,46.8,98,154
27-11-07,Maharashtra,Pune,Nalstop,Residential and others,21.2,48,102,158
30-11-07,Maharashtra,Pune,Nalstop,Residential and others,19.3,48.3,160,239
12/4/2007,Maharashtra,Pune,Nalstop,Residential and others,20,45.3,119,188
12/7/2007,Maharashtra,Pune,Nalstop,Residential and others,21.8,47.8,79,129
12/11/2007,Maharashtra,Pune,Nalstop,Residential and others,18.5,45.8,96,147
14-12-07,Maharashtra,Pune,Nalstop,Residential and others,18,47,108,181
18-12-07,Maharashtra,Pune,Nalstop,Residential and others,19.3,51.2,109,176
21-12-07,Maharashtra,Pune,Nalstop,Residential and others,16,50.5,140,237
25-12-07,Maharashtra,Pune,Nalstop,Residential and others,22.8,49,149,238
28-12-07,Maharashtra,Pune,Nalstop,Residential and others,18.2,44.5,102,147
1/1/2007,Maharashtra,Pune,Swargate,Residential and others,21.5,42.9,109,200
1/4/2007,Maharashtra,Pune,Swargate,Residential and others,21,47,152,295
1/8/2007,Maharashtra,Pune,Swargate,Residential and others,24.1,48.6,140,288
15-01-07,Maharashtra,Pune,Swargate,Residential and others,25.8,54.3,76,194
18-01-07,Maharashtra,Pune,Swargate,Residential and others,26.1,64.4,115,227
22-01-07,Maharashtra,Pune,Swargate,Residential and others,24.7,54.2,133,261
25-01-07,Maharashtra,Pune,Swargate,Residential and others,23.7,52.1,135,275
29-01-07,Maharashtra,Pune,Swargate,Residential and others,23.1,46.8,206,346
2/1/2007,Maharashtra,Pune,Swargate,Residential and others,19.8,46.7,247,419
2/5/2007,Maharashtra,Pune,Swargate,Residential and others,26,47.1,169,298
2/8/2007,Maharashtra,Pune,Swargate,Residential and others,22.4,45.9,194,348
2/12/2007,Maharashtra,Pune,Swargate,Residential and others,21.8,42.8,101,215
15-02-07,Maharashtra,Pune,Swargate,Residential and others,23.1,48.8,290,494
19-02-07,Maharashtra,Pune,Swargate,Residential and others,22.3,47.8,185,353
22-02-07,Maharashtra,Pune,Swargate,Residential and others,25.3,53.2,238,458
26-02-07,Maharashtra,Pune,Swargate,Residential and others,22.2,47.2,90,196
3/1/2007,Maharashtra,Pune,Swargate,Residential and others,23.8,50.7,117,229
3/5/2007,Maharashtra,Pune,Swargate,Residential and others,22.5,49.3,109,211
3/8/2007,Maharashtra,Pune,Swargate,Residential and others,25,49.7,206,393
3/12/2007,Maharashtra,Pune,Swargate,Residential and others,15.2,26.7,108,207
15-03-07,Maharashtra,Pune,Swargate,Residential and others,23.2,53.3,157,294
19-03-07,Maharashtra,Pune,Swargate,Residential and others,22.7,47.7,197,342
26-03-07,Maharashtra,Pune,Swargate,Residential and others,27.1,57.6,302,511
29-03-07,Maharashtra,Pune,Swargate,Residential and others,24,51.2,141,280
4/2/2007,Maharashtra,Pune,Swargate,Residential and others,17.5,36.7,185,326
4/5/2007,Maharashtra,Pune,Swargate,Residential and others,21.1,47.6,136,268
4/9/2007,Maharashtra,Pune,Swargate,Residential and others,21.1,47.9,112,244
4/12/2007,Maharashtra,Pune,Swargate,Residential and others,22.3,45.2,174,304
16-04-07,Maharashtra,Pune,Swargate,Residential and others,22.3,38.4,97,213
19-04-07,Maharashtra,Pune,Swargate,Residential and others,27,52.6,178,276
23-04-07,Maharashtra,Pune,Swargate,Residential and others,27.1,57.2,127,245
5/3/2007,Maharashtra,Pune,Swargate,Residential and others,18,33.7,95,208
5/7/2007,Maharashtra,Pune,Swargate,Residential and others,20.5,47.9,92,198
5/10/2007,Maharashtra,Pune,Swargate,Residential and others,26.9,56.6,87,186
14-05-07,Maharashtra,Pune,Swargate,Residential and others,24.1,51.2,83,181
17-05-07,Maharashtra,Pune,Swargate,Residential and others,20.9,43.3,91,234
21-05-07,Maharashtra,Pune,Swargate,Residential and others,26.4,50.8,99,212
24-05-07,Maharashtra,Pune,Swargate,Residential and others,18.3,42.8,72,169
28-05-07,Maharashtra,Pune,Swargate,Residential and others,20.8,43.4,39,125
31-05-07,Maharashtra,Pune,Swargate,Residential and others,20.8,49,105,190
6/4/2007,Maharashtra,Pune,Swargate,Residential and others,17.5,40.8,51,92
6/7/2007,Maharashtra,Pune,Swargate,Residential and others,21,45,65,176
6/11/2007,Maharashtra,Pune,Swargate,Residential and others,21.7,40.2,50,138
14-06-07,Maharashtra,Pune,Swargate,Residential and others,19.7,43.3,50,120
18-06-07,Maharashtra,Pune,Swargate,Residential and others,18.5,46.2,60,123
21-06-07,Maharashtra,Pune,Swargate,Residential and others,15.7,30.8,57,88
25-06-07,Maharashtra,Pune,Swargate,Residential and others,12.8,35,63,133
28-06-07,Maharashtra,Pune,Swargate,Residential and others,17.5,36.8,54,114
7/2/2007,Maharashtra,Pune,Swargate,Residential and others,13.8,32.3,52,92
7/5/2007,Maharashtra,Pune,Swargate,Residential and others,16,38.3,42,85
7/6/2007,Maharashtra,Pune,Swargate,Residential and others,35.5,50.2,167,237
7/9/2007,Maharashtra,Pune,Swargate,Residential and others,18.8,39.2,26,48
7/12/2007,Maharashtra,Pune,Swargate,Residential and others,12.5,34.8,59,115
16-07-07,Maharashtra,Pune,Swargate,Residential and others,16.5,39,48,75
18-07-07,Maharashtra,Pune,Swargate,Residential and others,36.1,48.6,156,216
19-07-07,Maharashtra,Pune,Swargate,Residential and others,18.3,38.7,58,102
23-07-07,Maharashtra,Pune,Swargate,Residential and others,21,40.3,61,99
26-07-07,Maharashtra,Pune,Swargate,Residential and others,16.2,33.7,73,113
30-07-07,Maharashtra,Pune,Swargate,Residential and others,16.7,41.2,90,146
8/2/2007,Maharashtra,Pune,Swargate,Residential and others,15,38,61,99
8/6/2007,Maharashtra,Pune,Swargate,Residential and others,14,34.5,63,105
8/9/2007,Maharashtra,Pune,Swargate,Residential and others,16.8,43.8,54,89
13-08-07,Maharashtra,Pune,Swargate,Residential and others,16.3,44.5,58,101
16-08-07,Maharashtra,Pune,Swargate,Residential and others,15,42,54,85
20-08-07,Maharashtra,Pune,Swargate,Residential and others,14.5,44.8,93,144
23-08-07,Maharashtra,Pune,Swargate,Residential and others,15.7,42,67,98
27-08-07,Maharashtra,Pune,Swargate,Residential and others,12,34.2,57,96
30-08-07,Maharashtra,Pune,Swargate,Residential and others,19.3,43,67,122
9/3/2007,Maharashtra,Pune,Swargate,Residential and others,24.3,28.3,34,51
9/6/2007,Maharashtra,Pune,Swargate,Residential and others,17.5,43,65,96
9/10/2007,Maharashtra,Pune,Swargate,Residential and others,15.7,41.3,45,66
13-09-07,Maharashtra,Pune,Swargate,Residential and others,19.7,48.5,64,106
17-09-07,Maharashtra,Pune,Swargate,Residential and others,19.8,44.2,86,118
20-09-07,Maharashtra,Pune,Swargate,Residential and others,19.7,49,57,128
24-09-07,Maharashtra,Pune,Swargate,Residential and others,16.7,36.7,60,85
27-09-07,Maharashtra,Pune,Swargate,Residential and others,18.2,47.5,93,141
10/1/2007,Maharashtra,Pune,Swargate,Residential and others,18.8,44.8,77,117
10/4/2007,Maharashtra,Pune,Swargate,Residential and others,20.3,50.2,129,201
10/8/2007,Maharashtra,Pune,Swargate,Residential and others,21.7,49.7,69,104
10/11/2007,Maharashtra,Pune,Swargate,Residential and others,21.5,45,96,178
15-10-07,Maharashtra,Pune,Swargate,Residential and others,17.8,44.2,153,235
18-10-07,Maharashtra,Pune,Swargate,Residential and others,17.8,47.8,135,226
22-10-07,Maharashtra,Pune,Swargate,Residential and others,19.2,51.5,92,143
25-10-07,Maharashtra,Pune,Swargate,Residential and others,22,48.8,111,172
29-10-07,Maharashtra,Pune,Swargate,Residential and others,17.8,47.5,79,124
11/1/2007,Maharashtra,Pune,Swargate,Residential and others,19.2,45,72,119
11/5/2007,Maharashtra,Pune,Swargate,Residential and others,18.3,44.2,58,104
11/8/2007,Maharashtra,Pune,Swargate,Residential and others,19.3,45.5,90,140
11/12/2007,Maharashtra,Pune,Swargate,Residential and others,17.8,37.8,133,237
15-11-07,Maharashtra,Pune,Swargate,Residential and others,18.7,47.2,90,190
19-11-07,Maharashtra,Pune,Swargate,Residential and others,19.5,45.8,120,160
22-11-07,Maharashtra,Pune,Swargate,Residential and others,18.8,40,114,175
26-11-07,Maharashtra,Pune,Swargate,Residential and others,17.3,43,139,212
29-11-07,Maharashtra,Pune,Swargate,Residential and others,15.3,40.5,129,207
12/3/2007,Maharashtra,Pune,Swargate,Residential and others,18,46.7,152,258
12/6/2007,Maharashtra,Pune,Swargate,Residential and others,18.2,49.7,178,293
12/10/2007,Maharashtra,Pune,Swargate,Residential and others,23.2,53.3,114,182
13-12-07,Maharashtra,Pune,Swargate,Residential and others,20.3,53,85,487
17-12-07,Maharashtra,Pune,Swargate,Residential and others,20.8,51.2,132,212
20-12-07,Maharashtra,Pune,Swargate,Residential and others,17.7,56,188,284
24-12-07,Maharashtra,Pune,Swargate,Residential and others,20.3,52,136,204
27-12-07,Maharashtra,Pune,Swargate,Residential and others,18.8,48.8,123,200
31-12-07,Maharashtra,Pune,Swargate,Residential and others,20.5,49,125,197
1/1/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,35.7,81,305
1/2/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.2,37.8,88,322
1/5/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.5,37.2,83,316
1/6/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,36.8,98,339
1/8/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.3,37.3,76,319
1/9/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,35.5,81,306
15-01-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.5,37.2,83,316
16-01-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,36.8,98,339
22-01-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.2,37.5,118,363
23-01-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,36.8,97,345
29-01-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.7,35.5,84,321
30-01-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.3,36.2,91,322
2/1/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.2,37.8,88,322
2/5/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.8,34.7,77,291
2/6/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,36.2,82,290
2/12/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16,34.5,79,311
13-02-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.8,36.3,88,332
19-02-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.3,37.3,79,315
20-02-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.5,37.2,82,318
26-02-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.2,38.7,98,340
27-02-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.3,36.3,83,321
3/5/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.8,36.8,88,293
3/6/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.5,36.5,85,324
3/12/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.2,40.8,93,317
13-03-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.8,35.7,91,321
19-03-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,13.8,36,89,306
20-03-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,38.8,102,322
26-03-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.7,34.3,99,335
27-03-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,35.7,95,318
4/2/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.2,37.8,92,321
4/3/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.5,43.3,87,307
4/9/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.2,41.5,93,312
4/10/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.3,38.7,79,317
16-04-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,11.8,28.3,92,317
17-04-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,12.2,34,94,322
23-04-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,13.8,29.7,92,325
24-04-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.5,34,83,319
30-04-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,13.7,31.5,98,308
5/1/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,13.3,34.3,88,315
5/7/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.2,34.5,101,312
5/8/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,31,97,285
14-05-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.5,36.7,102,334
15-05-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.5,36.3,101,331
21-05-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14,31.8,80,274
22-05-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.2,34.5,98,303
28-05-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,13.3,33.2,94,296
29-05-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.2,32.7,78,288
6/4/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,31.2,83,291
6/5/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.3,36.2,74,297
6/11/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.3,38.3,73,273
6/12/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.2,31.7,75,287
18-06-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.3,31.7,85,298
19-06-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15,30.5,83,296
25-06-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15,32.2,63,275
26-06-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.3,31.2,87,316
7/2/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.2,33.2,75,267
7/3/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.7,30,94,287
7/9/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,34,62,272
7/10/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.2,26.8,85,286
16-07-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.8,29.3,74,269
17-07-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.8,32.3,97,291
23-07-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.2,34.3,55,240
24-07-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.7,33.3,54,227
30-07-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,18,35.2,71,245
31-07-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.7,32,67,253
8/6/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.8,33,69,255
8/7/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.8,32.3,79,266
13-08-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,39.5,79,277
14-08-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,40.3,65,277
20-08-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.5,30.3,54,241
21-08-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,34.5,67,276
27-08-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.7,40.3,68,281
28-08-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,12,31.3,58,270
9/3/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,29.8,56,259
9/4/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.2,38.7,69,269
9/10/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.2,31.7,61,257
9/11/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,18,34.2,75,249
17-09-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.7,37,51,211
18-09-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.7,32.7,56,254
24-09-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.2,35.8,52,244
25-09-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.3,30.7,110,286
10/1/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,34,85,269
10/2/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.7,34.7,92,276
10/8/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.7,30,126,292
10/9/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,13.5,33.8,112,307
15-10-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,28.8,93,265
16-10-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.8,31,114,288
22-10-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.5,32.2,93,279
23-10-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.5,34.2,85,287
29-10-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.7,32.5,72,290
30-10-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.7,32,89,283
11/5/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.3,31.5,77,265
11/6/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.2,32.3,65,227
11/12/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,15,30.5,73,235
13-11-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.2,33.3,103,305
19-11-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16,31,90,301
20-11-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,15.3,33,94,309
26-11-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.8,36.2,84,299
27-11-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,14.3,33,67,252
12/3/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,16.5,29.7,82,269
12/4/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.7,31.7,89,292
12/10/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.2,29.7,87,292
12/11/2007,Maharashtra,Solapur,WIT Campus,Industrial Areas,17,31.7,96,288
17-12-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.3,33.2,86,313
18-12-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,19.5,34.7,81,313
24-12-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,18.8,36.7,87,322
25-12-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,17.8,36,96,320
31-12-07,Maharashtra,Solapur,WIT Campus,Industrial Areas,22.3,38.8,116,324
1/5/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.8,37.5,95,340
1/6/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.5,34.2,89,319
1/12/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.3,40.8,128,382
13-01-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,19.7,40.5,124,395
19-01-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.3,36,92,333
20-01-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,20,39.2,120,382
26-01-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.3,38.7,131,402
27-01-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.7,41.5,115,371
2/2/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.8,36.2,118,330
2/3/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.7,36.8,109,343
2/9/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.3,38.8,123,339
2/10/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,17,38.5,103,346
16-02-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.8,39.8,90,316
17-02-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.5,37,93,336
23-02-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.3,37,92,328
24-02-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.8,39,116,347
3/2/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.2,36.3,117,353
3/3/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.7,36.8,109,340
3/9/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,17,35.5,115,364
3/10/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.8,35.2,120,349
16-03-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.2,37.8,110,333
17-03-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.8,38.8,117,336
23-03-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.3,39.2,104,334
24-03-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.3,34.5,102,326
30-03-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.2,29,120,348
31-03-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16,27.8,110,338
4/6/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.8,36,102,352
4/7/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.8,37.3,91,349
13-04-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,13,22,77,313
14-04-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.7,26.7,103,311
20-04-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.2,33.3,109,328
21-04-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.7,31.2,106,336
27-04-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16,33.8,95,322
28-04-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.5,32.2,83,333
5/4/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,17,37,92,328
5/5/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.5,31.2,80,305
5/11/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.2,36.3,101,339
5/12/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.2,39.5,103,321
18-05-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.7,34.5,101,327
19-05-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,13.3,37.3,109,323
25-05-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,13.5,35.2,95,302
26-05-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.8,36.3,97,308
6/1/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.2,33.8,71,268
6/2/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.3,33.3,89,287
6/8/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,13.2,31.3,86,289
6/9/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.2,32.7,76,288
15-06-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.5,32.3,88,295
16-06-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.7,31.2,89,237
22-06-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,12.5,21.5,37,144
23-06-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,13.8,24.7,39,156
29-06-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.5,32.8,53,226
30-06-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.5,33.7,54,262
7/6/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.8,29,65,278
7/7/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.8,32.5,72,292
13-07-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.4,31.6,74,283
14-07-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.8,32.7,79,281
20-07-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.3,38.7,93,282
21-07-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.8,33.8,98,292
27-07-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.3,34.7,87,254
28-07-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,20.5,36.3,53,198
8/3/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.7,30,75,263
8/4/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.2,30.5,74,260
8/10/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.5,36.3,61,205
8/11/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.5,37.8,71,233
17-08-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16,35.8,74,258
18-08-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,13,33.5,60,252
24-08-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.8,34.3,57,246
25-08-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,13.8,33.3,48,207
31-08-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,13.5,33.3,59,238
9/1/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.3,26.7,56,267
9/7/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.7,34.3,108,285
9/8/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.3,36.2,94,270
14-09-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.8,30.3,72,235
15-09-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.7,36,74,241
21-09-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15,31.2,83,268
22-09-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.5,33,97,265
28-09-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.2,29.2,82,272
29-09-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,15.7,31.2,103,270
10/5/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.5,26.8,91,297
10/6/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.7,26.3,93,291
10/12/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,18,32.8,113,307
13-10-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.3,30.7,116,294
19-10-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16,27.8,99,289
20-10-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.7,31.3,96,307
26-10-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.3,29.7,66,266
27-10-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,14.7,28,89,282
11/2/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.6,30.4,70,289
11/3/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,18.5,33.7,86,270
11/9/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,31.2,47,119,320
11/10/2007,Maharashtra,Solapur,Chitale Clinic,Residential and others,35.2,48.7,121,358
16-11-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,17.7,34.3,117,319
17-11-07,Maharashtra,Solapur,Chitale Clinic,Residential and others,16.8,32.8,121,319
