Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Type of Location,SO2,NO2,RSPM/PM10,SPM
7/5/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,6.3,14.8,NA,NA
7/8/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.5,21.2,NA,NA
7/12/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.8,19,NA,NA
15-07-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.3,17.3,NA,NA
19-07-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.2,56.4,NA,NA
22-07-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.7,46.3,NA,NA
26-07-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.4,43,NA,NA
29-07-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.2,42.2,NA,NA
8/2/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.5,48.8,NA,NA
8/5/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.2,40.5,NA,NA
8/9/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.7,48.7,NA,NA
8/12/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8,34.3,NA,NA
16-08-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.7,45.5,NA,NA
19-08-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.5,34,NA,NA
23-08-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.2,44.5,NA,NA
26-08-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.8,37.3,NA,NA
30-08-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.5,44.7,NA,NA
9/2/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10,48.5,NA,NA
9/6/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13,46.3,NA,NA
9/9/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.7,38.3,NA,NA
13-09-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.2,45.6,NA,NA
16-09-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9,42.7,NA,NA
20-09-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.7,30.8,NA,NA
23-09-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.7,44,NA,NA
27-09-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.3,46.5,NA,NA
30-09-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10,45,NA,NA
10/4/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.5,44.8,NA,NA
10/7/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.7,48.7,NA,NA
10/11/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.2,46,NA,NA
14-10-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.3,37.2,NA,NA
18-10-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.2,47.5,NA,NA
21-10-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.4,52.6,NA,NA
25-10-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.5,51.2,NA,NA
28-10-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.8,53.3,NA,NA
11/1/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,13.7,50.3,NA,NA
11/4/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.2,55.7,NA,NA
11/8/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7,55.6,NA,NA
11/11/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,8.2,59,NA,NA
15-11-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.4,58.8,NA,NA
18-11-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.2,53.8,NA,NA
22-11-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.7,51.8,NA,NA
25-11-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,11.3,49.3,NA,NA
29-11-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,9.5,45.3,NA,NA
12/2/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,7.8,43.7,NA,NA
12/6/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10,48.8,NA,NA
12/9/2005,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.2,48.4,NA,NA
13-12-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,10.8,46.3,NA,NA
16-12-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14.2,58,NA,NA
20-12-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.8,63.5,NA,NA
23-12-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,14,62,NA,NA
27-12-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,17.7,63.2,NA,NA
30-12-05,Maharashtra,Kolhapur,S.T. Stand,Residential and others,12.2,47.6,NA,NA
6/2/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.6,7.1,NA,NA
6/6/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,NA,NA,NA
6/9/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,4,NA,NA,NA
13-06-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,7.3,NA,NA
16-06-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,5.3,NA,NA
20-06-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,NA,NA,NA
23-06-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,2.4,NA,NA,NA
27-06-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,NA,NA,NA
7/7/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,NA,NA,NA
7/11/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,3.3,6.3,NA,NA
14-07-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,3.7,5.9,NA,NA
18-07-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,8,23.7,NA,NA
21-07-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,16.2,NA,NA
25-07-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,3.4,8,NA,NA
28-07-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.4,7.3,NA,NA
8/1/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,4,8.5,NA,NA
8/4/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,3.8,8.3,NA,NA
8/8/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,5.6,NA,NA
8/11/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,5.6,NA,NA
15-08-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,NA,NA,NA
18-08-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,NA,NA,NA
22-08-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.2,7.9,NA,NA
25-08-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,4,6,NA,NA
9/1/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.7,15.8,NA,NA
9/5/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,3.8,9.2,NA,NA
9/8/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,3.7,11.4,NA,NA
9/12/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,3,6.2,NA,NA
15-09-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,4,7.4,NA,NA
19-09-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,6.3,NA,NA
22-09-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,NA,7.1,NA,NA
26-09-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,2.5,8.5,NA,NA
29-09-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,3,NA,NA,NA
10/3/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,8.8,NA,NA
10/6/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.3,5.4,NA,NA
10/10/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.8,9.3,NA,NA
13-10-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,8.2,NA,NA
17-10-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,4.2,10.8,NA,NA
20-10-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.3,13.3,NA,NA
24-10-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,12.3,NA,NA
27-10-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,11.5,NA,NA
11/3/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,12.8,NA,NA
11/7/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,11.5,NA,NA
11/10/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.7,10.5,NA,NA
14-11-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,10.8,NA,NA
17-11-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.8,11.7,NA,NA
21-11-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.4,8,NA,NA
24-11-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5,5.3,NA,NA
28-11-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,10.3,NA,NA
12/1/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,11,NA,NA
12/5/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.5,NA,NA,NA
12/8/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.2,5.4,NA,NA
12/12/2005,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.4,5.4,NA,NA
19-12-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,5.8,10.3,NA,NA
22-12-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,6,10.6,NA,NA
26-12-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,7.5,10.8,NA,NA
29-12-05,Maharashtra,Kolhapur,Shivaji University,Residential and others,6.2,10.8,NA,NA
1/5/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,49.4,126,362
1/7/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,8.7,135,242
1/12/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,210,277
14-01-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,162,240
19-01-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,104,175
21-01-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,11.8,305,405
28-01-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,387,809
2/4/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,14,170,461
2/7/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,259,473
2/11/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,11.8,241,448
14-02-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,46,177,284
18-02-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,23.3,101,203
21-02-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,18.8,176,300
25-02-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,10.6,66,264
28-02-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,88,167
3/4/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,19.3,110,308
3/7/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,16.3,46,170
3/11/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,34,101,267
14-03-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,22.2,78,227
18-03-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,24,94,297
21-03-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,96,274
28-03-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,20.2,174,375
30-03-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,10.9,106,278
4/4/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,5.6,228,368
4/6/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,194,277
4/11/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,163,390
20-04-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,NA,519
25-04-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,9,59,152
27-04-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,12.1,NA,151
29-04-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,19.4,133,306
5/4/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,11,112,264
5/11/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,6.2,158,284
13-05-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,6,110,215
18-05-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,8,147,255
20-05-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,5.7,131,318
25-05-05,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,8,150,280
6/3/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,142,306
6/6/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,NA,65,141
6/10/2005,Maharashtra,Nagpur,MIDC Industrial Area,Industrial Areas,NA,6.7,70,160
