Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
312,20-01-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,195,45,159,316
312,23-01-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,86,41,170,389
312,27-01-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,89,51,164,344
312,28-01-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,83,38,121,255
312,29-01-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,101,62,202,419
312,31-01-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,46,46,166,324
312,2/3/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,42,56,151,326
312,2/6/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,94,52,162,433
312,2/10/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,67,44,117,220
312,13-02-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,67,48,124,303
312,17-02-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,96,51,124,297
312,20-02-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,86,48,128,264
312,24-02-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,44,36,127,277
312,27-02-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,41,55,131,325
312,3/3/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,47,37,91,298
312,3/6/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,40,43,84,277
312,3/10/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,74,60,143,310
312,13-03-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,52,34,106,212
312,17-03-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,59,36,105,204
312,20-03-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,64,30,123,298
312,24-03-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,68,30,104,420
312,27-03-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,54,33,95,235
312,4/2/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,40,39,73,240
312,4/3/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,34,27,89,353
312,4/7/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,48,49,121,303
312,4/10/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,20,26,73,180
312,14-04-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,17,43,80,239
312,17-04-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,22,36,67,391
312,21-04-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,15,26,63,229
312,24-04-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,42,31,63,226
312,28-04-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,23,19,73,265
312,5/1/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,31,26,61,166
312,5/5/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,31,32,48,174
312,5/8/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,22,49,79,169
312,5/12/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,23,20,51,158
312,15-05-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,18,20,46,133
312,19-05-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,31,19,64,194
312,22-05-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,31,12,55,150
312,26-05-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,36,12,39,210
312,29-05-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,30,14,37,124
312,6/2/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,26,21,32,133
312,6/6/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,15,23,27,171
312,6/9/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,29,27,34,98
312,16-06-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,38,26,41,66
312,17-06-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,20,32,39,84
312,20-06-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,18,25,25,77
312,23-06-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,14,18,21,63
312,27-06-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,14,13,15,164
312,30-06-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,12,25,34,78
312,7/4/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,13,17,27,102
312,7/7/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,13,13,32,157
312,7/11/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,15,28,19,59
312,14-07-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,18,16,31,98
312,17-07-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,13,19,25,79
312,21-07-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,11,20,28,80
312,25-07-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,14,17,74,97
312,28-07-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,21,31,53,78
312,31-07-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,37,24,37,58
312,8/4/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,34,14,50,115
312,8/7/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,37,26,32,100
312,8/11/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,34,25,37,132
312,14-08-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,30,20,25,130
312,18-08-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,31,33,20,59
312,21-08-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,56,43,31,130
312,25-08-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,44,31,31,101
312,28-08-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,21,31,35,164
312,9/1/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,15,31,35,87
312,9/5/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,16,23,22,93
312,9/8/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,18,30,27,45
312,9/11/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,17,31,31,70
312,15-09-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,24,48,21,58
312,19-09-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,32,44,54,123
312,22-09-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,25,26,53,92
312,26-09-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,27,33,84,208
312,29-09-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,29,25,53,95
312,10/2/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,41,39,91,143
312,10/6/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,49,47,86,121
312,10/10/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,18,41,77,186
312,13-10-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,25,49,65,84
312,16-10-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,21,30,95,126
312,20-10-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,22,50,57,82
312,23-10-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,31,55,61,112
312,27-10-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,64,52,125,212
312,30-10-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,41,36,145,311
312,11/3/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,74,58,82,140
312,11/5/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,45,39,199,220
312,11/10/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,21,40,85,115
312,13-11-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,17,44,68,118
312,17-11-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,35,32,70,107
312,20-11-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,15,42,78,115
312,24-11-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,26,77,57,87
312,27-11-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,74,40,119,216
312,12/1/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,49,58,120,173
312,12/4/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,43,33,115,199
312,12/8/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,23,32,91,180
312,12/12/2010,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,29,47,135,212
312,15-12-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,60,62,196,342
312,18-12-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,36,60,200,398
312,22-12-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,30,93,186,383
312,25-12-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,44,83,219,453
312,29-12-10,Maharashtra,Pune,"Bhosari, Pune",University of Pune,Industrial Area,18,71,178,337
379,1/1/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",31,34,103,189
379,1/5/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",20,55,99,190
379,1/8/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",27,47,122,235
379,1/12/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",15,33,87,213
379,15-01-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",39,58,114,205
379,19-01-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",32,51,131,272
379,22-01-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",29,34,124,254
379,26-01-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",18,114,126,273
379,29-01-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",23,53,142,254
379,30-01-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",14,56,154,319
379,2/2/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",18,47,119,256
379,2/5/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",30,41,122,244
379,2/9/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",20,36,106,286
379,2/12/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",23,32,85,240
379,16-02-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",28,40,109,311
379,18-02-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",23,53,107,372
379,23-02-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",25,34,106,431
379,26-02-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",34,58,110,267
379,3/3/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",27,32,141,384
379,3/5/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",24,27,84,239
379,3/9/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",26,47,119,318
379,3/11/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",20,27,93,224
379,16-03-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",28,29,94,279
379,19-03-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",25,41,103,253
379,23-03-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",34,37,97,244
379,27-03-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",12,25,78,281
379,30-03-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",42,34,94,307
379,4/2/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",31,36,170,495
379,4/6/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",18,38,122,403
379,4/9/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",17,29,105,221
379,13-04-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",17,31,120,387
379,16-04-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",19,45,135,463
379,20-04-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",15,20,78,320
379,23-04-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",13,39,127,392
379,30-04-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",19,29,71,245
379,5/4/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",17,30,66,207
379,5/7/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",15,34,110,335
379,5/11/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",18,19,98,357
379,14-05-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",20,19,56,216
379,18-05-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",30,17,81,272
379,21-05-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",36,24,73,270
379,25-05-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",30,19,46,351
379,28-05-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",29,12,55,284
379,6/1/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",44,39,40,175
379,6/4/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",24,12,44,126
379,6/8/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",11,21,31,93
379,6/11/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",17,25,54,277
379,15-06-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",38,27,37,78
379,18-06-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",39,42,44,86
379,22-06-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",11,23,51,127
379,24-06-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",16,18,25,80
379,29-06-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",15,29,35,103
379,7/2/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",12,42,31,75
379,7/6/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",12,21,46,122
379,7/9/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",10,22,36,85
379,13-07-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",12,22,59,152
379,16-07-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",13,23,35,112
379,20-07-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",11,20,29,61
379,23-07-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",15,26,56,86
379,27-07-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",23,36,50,110
379,30-07-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",39,41,46,87
379,8/3/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",35,27,41,122
379,8/6/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",41,21,51,95
379,8/10/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",39,18,27,98
379,13-08-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",40,18,27,69
379,17-08-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",28,36,82,137
379,20-08-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",13,29,27,60
379,24-08-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",41,31,35,86
379,27-08-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",27,34,36,92
379,31-08-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",14,34,36,41
379,9/3/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",10,21,22,93
379,9/7/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",16,28,25,76
379,9/10/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",15,29,38,193
379,14-09-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",31,29,23,57
379,17-09-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",16,33,29,70
379,21-09-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",21,46,73,142
379,24-09-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",23,39,50,134
379,28-09-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",30,30,41,78
379,10/1/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",33,54,78,257
379,10/5/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",32,67,40,82
379,10/8/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",40,40,86,150
379,10/12/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",13,30,40,93
379,15-10-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",19,47,67,98
379,19-10-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",22,49,77,96
379,22-10-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",22,39,50,141
379,26-10-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",21,71,66,141
379,29-10-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",22,64,98,162
379,11/2/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",22,48,93,237
379,11/5/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",45,56,241,300
379,11/9/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",20,60,90,144
379,11/12/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",20,39,45,142
379,16-11-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",15,41,63,99
379,19-11-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",20,56,51,116
379,23-11-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",12,47,57,112
379,26-11-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",24,50,90,169
379,30-11-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",NA,65,109,254
379,12/3/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",36,56,128,199
379,12/7/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",19,70,138,339
379,12/10/2010,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",17,45,370,298
379,14-12-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",20,57,131,271
379,17-12-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",18,87,146,246
379,21-12-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",14,77,135,239
379,24-12-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",14,80,122,271
379,28-12-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",17,61,124,241
379,31-12-10,Maharashtra,Pune,"Nal Stop, Pune",University of Pune,"Residential, Rural and other Areas",22,45,164,265
381,1/4/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",22,44,152,264
381,1/7/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",16,43,176,394
381,1/11/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",19,42,87,213
381,14-01-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",23,48,139,362
381,18-01-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",23,54,135,309
381,21-01-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",25,48,175,393
381,25-01-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",15,49,162,336
381,28-01-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",16,50,151,312
381,2/1/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",13,26,139,275
381,2/4/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",25,34,124,232
381,2/8/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",24,25,104,217
381,2/11/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",21,21,81,304
381,15-02-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",34,28,108,296
381,18-02-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",23,33,125,383
381,22-02-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",27,36,124,324
381,25-02-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",21,41,95,236
381,3/1/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",49,49,109,264
381,3/4/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",31,51,72,202
381,3/8/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",48,51,109,242
381,3/11/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",23,49,125,353
381,15-03-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",28,43,85,246
381,18-03-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",24,52,145,399
381,22-03-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",42,49,87,265
381,25-03-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",24,54,94,219
381,26-03-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",34,33,94,255
381,29-03-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",42,45,93,298
381,4/1/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",15,19,54,195
381,4/5/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",16,52,101,361
381,4/8/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",22,43,128,392
381,4/12/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",17,36,85,266
381,15-04-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",19,42,74,259
381,19-04-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",19,17,56,251
381,22-04-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",14,53,72,236
381,26-04-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",17,36,72,258
381,29-04-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",16,28,85,303
381,5/3/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",18,44,82,322
381,5/6/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",12,33,61,211
381,5/10/2010,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",18,35,75,225
381,13-05-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",23,20,49,143
381,17-05-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",27,38,56,181
381,20-05-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",35,20,65,307
381,24-05-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",32,19,39,143
381,27-05-10,Maharashtra,Pune,"Swargate, Pune",University of Pune,"Residential, Rural and other Areas",37,11,101,282
