Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,SPM
643,5/2/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,19,148,NA
643,5/8/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,23,82,NA
643,5/9/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,18,79,NA
643,15-05-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,18,113,NA
643,16-05-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,13,76,NA
643,22-05-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,17,77,NA
643,23-05-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,22,63,NA
643,29-05-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,17,57,NA
643,30-05-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,24,180,NA
643,6/5/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,15,65,NA
643,6/6/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,15,57,NA
643,6/12/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,15,134,NA
643,13-06-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,18,122,NA
643,19-06-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,15,81,NA
643,20-06-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,16,63,NA
643,26-06-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,17,62,NA
643,27-06-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,21,80,NA
643,7/3/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,12,66,NA
643,7/4/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,13,95,NA
643,7/10/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,13,173,NA
643,7/11/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,14,104,NA
643,17-07-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,18,96,NA
643,18-07-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,19,97,NA
643,24-07-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,15,91,NA
643,25-07-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,15,106,NA
643,8/1/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,12,49,NA
643,8/7/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,11,93,NA
643,8/8/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,12,93,NA
643,14-08-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,16,82,NA
643,15-08-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,16,74,NA
643,21-08-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,15,78,NA
643,22-08-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,14,76,NA
643,28-08-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,15,61,NA
643,29-08-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,15,68,NA
643,9/4/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,11,76,NA
643,9/5/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,11,77,NA
643,9/11/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,14,31,NA
643,9/12/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,16,108,NA
643,18-09-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,21,76,NA
643,19-09-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",22,25,48,NA
643,25-09-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,15,100,NA
643,26-09-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,17,128,NA
643,10/2/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,18,101,NA
643,10/3/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,20,152,NA
643,10/9/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,20,81,NA
643,10/10/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,18,84,NA
643,16-10-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,17,78,NA
643,17-10-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,17,67,NA
643,23-10-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,19,65,NA
643,24-10-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,19,43,NA
643,30-10-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,16,98,NA
643,31-10-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,18,94,NA
643,11/6/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,15,124,NA
643,11/7/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,16,112,NA
643,13-11-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,13,101,NA
643,14-11-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,13,89,NA
643,20-11-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,16,140,NA
643,21-11-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,17,123,NA
643,27-11-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,14,126,NA
643,28-11-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,15,99,NA
643,12/4/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,21,110,NA
643,12/5/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,19,96,NA
643,12/11/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",7,16,148,NA
643,12/12/2013,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,17,117,NA
643,18-12-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",4,15,161,NA
643,19-12-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,17,184,NA
643,25-12-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",6,19,124,NA
643,26-12-13,Maharashtra,Latur,"Ganjgolai, Terrance of Siddheshwar Sahkari Bank, Latur",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",5,21,133,NA
489,5/7/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,7,121,NA
489,5/8/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,6,28,NA
489,14-05-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",13,5,126,NA
489,15-05-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,7,56,NA
489,21-05-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",8,5,30,NA
489,22-05-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,7,24,NA
489,28-05-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",15,7,64,NA
489,28-05-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,5,59,NA
489,6/4/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,7,36,NA
489,6/5/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,6,35,NA
489,6/11/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,10,69,NA
489,6/12/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",14,7,69,NA
489,18-06-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",12,8,162,NA
489,19-06-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,7,211,NA
489,25-06-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,6,178,NA
489,26-06-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,7,182,NA
489,7/2/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,172,NA
489,7/3/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,9,186,NA
489,7/9/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,9,210,NA
489,7/10/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,9,208,NA
489,16-07-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,8,164,NA
489,17-07-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,160,NA
489,23-07-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,8,181,NA
489,24-07-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,187,NA
489,8/6/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,181,NA
489,8/7/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,180,NA
489,13-08-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,179,NA
489,14-08-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,181,NA
489,20-08-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,188,NA
489,21-08-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,10,193,NA
489,27-08-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,172,NA
489,28-08-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,182,NA
489,9/3/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,190,NA
489,9/4/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,9,147,NA
489,9/10/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,182,NA
489,9/11/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,182,NA
489,17-09-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,163,NA
489,18-09-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,10,153,NA
489,24-09-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,181,NA
489,25-09-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,175,NA
489,10/1/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,91,NA
489,10/2/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,83,NA
489,10/8/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,95,NA
489,10/9/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,100,NA
489,15-10-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,90,NA
489,16-10-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,95,NA
489,22-10-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,9,92,NA
489,23-10-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,78,NA
489,11/1/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,10,82,NA
489,11/2/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,87,NA
489,11/8/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",9,9,119,NA
489,11/9/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,9,121,NA
489,15-11-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,104,NA
489,16-11-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,117,NA
489,22-11-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,116,NA
489,23-11-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,110,NA
489,12/3/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,116,NA
489,12/4/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,118,NA
489,12/10/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,111,NA
489,12/11/2013,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,116,NA
489,17-12-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,114,NA
489,18-12-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,10,111,NA
489,24-12-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",11,11,118,NA
489,25-12-13,Maharashtra,Lote,"Chalke Wadi, Lote",Maharashtra State Pollution Control Board,"Residential, Rural and other Areas",10,11,112,NA
490,5/3/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,5,49,NA
490,5/10/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,7,123,NA
490,5/11/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,15,6,37,NA
490,17-05-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,12,5,33,NA
490,18-05-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,13,5,114,NA
490,24-05-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,15,5,116,NA
490,25-05-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,5,162,NA
490,29-05-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,5,80,NA
490,6/7/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,5,43,NA
490,6/8/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,5,43,NA
490,14-06-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,12,7,51,NA
490,15-06-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,12,8,58,NA
490,21-06-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,12,7,161,NA
490,22-06-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,7,177,NA
490,7/5/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,165,NA
490,7/6/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,176,NA
490,7/12/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,175,NA
490,13-07-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,10,190,NA
490,19-07-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,178,NA
490,20-07-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,8,171,NA
490,26-07-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,8,9,175,NA
490,27-07-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,184,NA
490,8/2/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,177,NA
490,8/3/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,186,NA
490,8/9/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,171,NA
490,8/10/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,186,NA
490,16-08-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,205,NA
490,17-08-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,197,NA
490,23-08-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,9,185,NA
490,24-08-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,183,NA
490,9/6/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,157,NA
490,9/7/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,11,10,170,NA
490,13-09-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,9,175,NA
490,14-09-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,178,NA
490,20-09-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,11,10,284,NA
490,21-09-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,265,NA
490,27-09-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,156,NA
490,28-09-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,165,NA
490,10/4/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,10,88,NA
490,10/5/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,80,NA
490,10/11/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,96,NA
490,10/12/2013,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,99,NA
490,18-10-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,9,10,84,NA
490,19-10-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,93,NA
490,25-10-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,81,NA
490,26-10-13,Maharashtra,Lote,"Pump House, CETP, Lote",Maharashtra State Pollution Control Board,Industrial Area,10,10,86,NA
